"","id","neweth","q1a","q1b","q1c","q2af","q2acf","q2bf","q2bcf","q2cf","q2ccf","q3a","q3b","q3c","q4a","q4b","q4c","q5af","q5acf","q5bf","q5bcf","q5cf","q5ccf","q6a","q6b","q6c","length","pt2_a","pt2_b","pt2_c","pt2_d","pt2_e","pt2_f","pt2_g","pt2_h","pt3_1","pt3_2","pt3_3","pt3_4","pt3_5","pt3_6","pt3_7","pt3_8","pt3_9","pt3_10","pt3_11","pt3_12","pt4_a","pt4_b","pt4_c","pt4_d","pt4_e","pt4_f","pt5_a","pt5_b","pt5_c","pt5_d","pt5_e","pt5_f","pt5_g","pt5_h","pt5_i","pt5_j","pt5_k","pt5_l","p6_1","p6_2","p6_3","p6_4","p6_5","p6_6","p6_7","p6_8","p6_9","p6_10","p6_11","p6_12","pt7_a","pt7_b","pt7_c","pt7_d","pt7_e","pt7_f","pt7_g","pt7_h","pt7_i","pt7_j","pt7_k","pt7_l","pt7_m","pt7_n","pt8_1","pt8_2","pt8_3","pt8_4","pt8_5","pt8_6","pt8_7","pt8_8","pt8_9","pt8_10","pt8_11","pt8_12","pt8_13","pt8_14","pt8_15","pt8_16","pt8_17","pt8_18","pt8_19","pt8_20","pt8_21","pt8_22","pt8_23","pt8_24","pt9_a","pt9_b","pt9_c","pt9_d","pt9_e","pt9_f","pt9_g","pt9_h","pt9_i","pt9_j","pt9_k","pt9_l","pt10_wb","pr10_wg","pt10_wp","pr10_wh","pt10_wn","pt10_ab","pr10_ag","pt10_ap","pr10_ah","pt10_an","pt11_a","pt11_b","pt11_c","pt11_d","pt11_e","pt11_f","pt11_g","pt11_h","pt11_i","pt11_j","pt11_k","pt11_l","pt11_LR","pt11_m","pq12_a","pq12_b","pq12_c","pq12_d","pq12_e","pq12_f","pq12_g","pq12_g2","pq12_h","pq12_h2","last24mj","weeklymj","filter_$","st_a","st_b","st_c","st_d","st_e","st_f","st_g","st_h","st_i","st_j","st_k","st_l","D_ASIS","racemiss","eth_id","qual_p1","qual_p2","qual_p3","qxq1","qxq2","qxq3","negc_p1","negc_p2","negc_p3","pt4_dr","pt4_fr","pt1","pt2","pt3","p3_1r","p3_3r","p3_6r","p3_10r","p3_11r","p3_12r","anx1","anx2","anx3","p6_1r","p6_3r","p6_5r","p6_7r","p6_9r","p6_11r","negatt1","negatt2","negatt3","ster1","ster2","ster3","realth1","realth2","realth3","symbth1","symbth2","symbth3","pt11_ar","pt11_cr","missing","st_ar","st_er","st_gr","st_fr"
"279",390,3,10,9,10,6,0,3,0,7,1,10,7,10,8,3,10,2,0,2,0,12,5,8,8,10,16,5,10,10,2,9,10,8,NA,8,1,9,1,7,8,0,0,0,9,9,9,5,8,9,7,9,8,10,2,5,8,9,10,9,2,5,9,8,10,1,5,0,8,0,5,0,8,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,3,0,3,2,0,3,1,0,0,0,1,3,9,1,1,1,9,9,9,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,9,9,3,3,9,9,3,6,6,2,3,6,9,3,21,2,1,1,1,4,48,2,17520,0,1,1,90,2,5,8,81,90,81,0,0,0,0,0,0.18082550227243,0,21,15,12,19,135,36,152,0,0,0,2,1,13,11,10,1,0,1,0,0,0,3,8,0,8,9,9,9,9,9,30,31,33,15,90,0,2,0,3,8,4,4,9,0,0,0,0,0,0
"280",391,1,10,7,8,70,15,12,2,30,5,10,9,9,10,5,8,50,20,12,6,20,10,10,5,7,48,7,10,10,9,9,9,6,8,5,5,3,5,5,5,5,7,6,5,8,5,4,0,0,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,1,0,1,2,0,1,0,4,0,6,0,0,1,0,0,0,0,0,4,0,5,0,5,2,1,5,3,5,2,5,6,5,2,3,9,3,0,3,5,8,9,0,2,2,4,3,4,4,4,4,4,4,4,4,4,4,0,8,3,9,5,7,9,0,8,9,8,1,8,9,1,20,2,1,1,2,6,768,2,59,0,1,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.946589495325959,0,32,17,19,18,119,95,90,5,4,10,8,4,4,8,7,4,6,4,4,1,4,20,21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,9,13,15,16,9,6,0,0,NA,0,NA
"281",392,1,10,1,1,10,10,1,0,2,1,10,1,5,10,0,0,10,10,0,0,1,1,10,0,1,24,0,10,10,6,10,10,1,0,8,8,8,1,2,7,1,1,1,8,9,9,9,9,9,3,3,0,8,1,1,2,8,5,8,1,1,3,5,1,0,4,2,9,0,9,0,9,0,9,1,9,0,1,1,1,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,9,6,9,0,0,4,9,6,9,0,0,0,6,3,3,2,2,2,2,3,2,2,2,2,9,1,1,0,6,9,0,0,0,6,3,9,0,9,1,20,3,2,2,1,3,16,4,336,0,0,1,72,0,0,8,72,30,72,0,0,0,30,3,-0.0437690257749224,0,9,10,16,20,10,0,0,6,3,2,6,9,18,15,12,1,1,2,1,0,0,11,6,2,9,7,9,9,9,8,29,36,35,8,30,63,0,0,0,11,0,15,0,8,0,0,0,0,18
"282",393,4,10,10,10,NA,5,10,1,3,1,10,10,10,7,4,0,2,2,1,0,0,0,7,4,0,4,8,8,10,8,8,8,2,3,4,6,3,5,5,5,5,4,5,6,7,7,4,3,6,3,2,6,5,2,7,7,7,10,5,7,4,9,9,10,3,7,0,7,7,6,5,7,0,5,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,3,4,4,2,2,2,0,3,1,1,0,7,6,7,6,2,7,0,5,7,5,2,4,9,0,2,1,5,9,9,0,0,3,5,5,4,4,4,4,4,3,4,4,4,4,7,7,7,7,9,9,9,7,9,8,8,8,1,9,7,20,4,2,1,2,4,96,6,NA,0,0,1,45,0,14,7,35,90,45,0,0,27,45,50,-0.528866243740199,0,18,16,18,16,160,72,64,1,0,6,6,3,7,12,5,5,6,4,3,2,2,22,18,12,6,9,2,4,9,9,29,19,29,21,90,140,15,6,5,26,14,18,2,2,0,0,16,0,0
"283",394,1,10,7,5,50,5,20,2,15,1,10,7,3,10,8,5,50,5,15,2,10,2,10,6,3,96,7,10,10,7,10,10,6,5,7,2,7,4,4,5,2,0,3,6,9,6,6,8,4,2,7,0,10,1,1,2,2,6,2,1,2,1,3,2,0,9,0,9,0,6,2,9,0,7,2,9,2,3,0,0,0,0,2,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,9,0,3,0,6,0,0,0,0,5,0,9,0,0,0,3,8,9,0,2,0,4,0,4,4,4,4,4,4,4,4,4,4,5,5,8,1,9,8,8,4,8,8,7,7,2,9,1,19,2,3,4,2,6,586,6,17520,0,0,1,90,0,0,0,6,48,18,0,4,0,12,0,0.0011871047616412,0,11,17,17,20,119,136,120,5,2,5,7,9,14,11,16,2,2,4,3,0,3,10,10,9,9,9,9,7,9,7,36,31,32,0,52,24,3,0,0,18,6,5,4,1,0,0,54,0,5
"284",395,1,10,9,9,10,3,3,NA,4,NA,10,5,5,10,9,10,10,2,4,NA,5,1,10,8,10,54,9,10,10,9,9,5,7,8,7,3,5,3,3,7,1,1,5,7,7,7,5,1,0,3,5,3,9,2,4,5,8,9,9,3,3,6,8,8,0,8,1,8,0,7,1,8,0,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,5,3,4,4,2,6,1,2,5,6,7,2,1,1,7,1,3,5,2,8,5,9,0,0,3,8,8,9,0,0,2,6,1,3,2,2,3,3,2,3,2,3,2,6,5,4,3,7,8,8,7,7,7,7,5,4,9,1,19,3,3,2,2,6,NA,6,NA,0,0,1,81,0,0,15,64,72,81,0,0,12,48,8,-0.82397327381227,0,16,19,19,14,171,171,112,5,5,4,6,6,6,6,11,2,4,2,2,2,2,12,7,11,9,8,9,8,9,8,33,32,29,15,72,104,12,13,14,16,12,20,3,5,0,0,3,0,2
"285",396,1,10,5,5,5,10,2,0,0,3,10,5,5,10,7,7,4,3,0,2,0,5,8,8,9,72,4,10,10,6,10,8,0,7,8,8,9,2,0,9,0,0,0,5,9,8,0,0,0,3,5,3,8,4,2,3,6,8,6,3,2,1,8,4,0,5,0,9,0,5,0,9,0,0,0,7,0,1,0,0,1,0,1,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,5,7,5,0,5,3,0,5,3,3,5,9,0,2,4,4,6,8,0,3,1,5,6,2,4,4,5,4,2,4,4,5,5,9,0,9,0,7,5,7,5,8,9,9,5,4,9,1,20,2,1,1,2,6,NA,6,NA,0,0,1,72,0,4,12,24,48,48,0,6,1,40,24,0.318790485645738,0,0,14,16,18,70,112,144,2,4,2,6,6,0,6,11,1,0,0,4,0,1,11,0,5,9,9,9,9,9,9,32,32,25,16,54,104,2,0,0,22,8,16,0,0,0,0,25,5,9
"286",397,1,9,7,8,15,10,4,3,6,4,10,10,10,10,7,9,5,2,0,0,0,1,10,6,6,27,8,9,9,6,8,8,6,5,7,4,3,2,1,6,3,1,2,2,8,6,0,0,0,8,0,9,9,1,2,2,1,8,8,1,1,2,1,2,1,6,2,8,1,7,5,9,0,8,0,6,1,4,2,0,7,0,1,0,7,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,3,2,5,7,8,1,1,3,4,3,4,4,4,4,4,4,4,4,4,4,8,2,8,1,0,7,8,1,0,8,2,5,4,9,1,18,1,1,1,2,6,NA,6,NA,0,0,1,81,0,6,4,5,56,64,1,1,6,4,6,-0.984381601705242,0,5,17,15,16,119,105,96,14,10,9,1,0,0,1,0,2,6,3,7,1,3,14,8,13,8,7,8,4,9,9,29,28,32,10,58,14,0,0,0,1,0,1,1,1,0,0,40,3,6
"287",398,1,10,7,9,100,10,10,2,5,2,10,8,10,10,8,10,100,10,10,2,5,2,10,3,5,38,6,10,10,8,10,9,6,9,7,6,3,3,2,5,6,2,3,6,6,7,3,3,3,4,3,2,9,1,3,2,8,4,10,1,1,5,3,1,0,9,0,9,0,9,0,7,0,9,0,7,4,8,9,7,3,5,8,9,2,1,4,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,3,9,0,3,0,9,6,9,0,0,0,7,9,5,6,6,5,4,3,4,3,3,4,8,2,4,0,0,8,6,0,8,9,9,2,7,9,1,21,4,4,1,1,4,85,1,12,1,1,1,81,0,9,0,72,24,90,0,0,0,21,9,0.233212343344397,0,8,16,18,19,112,144,57,31,25,15,5,7,6,8,10,2,6,4,3,3,2,17,14,11,9,9,9,9,9,9,36,34,34,9,24,51,0,0,0,9,0,10,1,5,0,0,0,0,21
"288",399,3,10,5,10,10,1,15,1,20,6,10,10,10,10,10,10,30,0,50,1,60,0,7,10,10,12,8,8,10,10,10,10,2,7,7,6,9,0,8,7,5,0,0,2,7,6,7,8,8,6,5,1,9,2,4,9,5,2,4,4,4,9,9,8,5,7,2,9,3,4,5,9,9,7,0,7,5,6,5,5,7,4,8,2,7,3,0,5,0,1,0,0,4,3,0,3,0,0,1,0,1,2,2,0,1,0,2,9,3,0,6,0,1,6,9,0,0,4,5,9,5,0,0,0,0,0,4,4,3,5,3,5,5,4,5,5,9,7,8,6,9,8,7,2,6,9,9,6,3,3,3,19,3,3,4,2,6,NA,6,NA,0,0,1,81,0,0,36,25,18,20,0,0,0,0,0,0.086113345009769,0,14,16,20,20,80,200,200,28,24,6,3,8,15,11,13,2,0,2,7,2,3,8,15,12,4,7,6,4,0,9,27,23,23,36,18,0,7,3,4,3,14,13,0,1,0,0,24,28,0
"289",400,1,10,3,6,12,6,3,2,4,1,10,3,6,10,5,3,10,4,1,1,1,1,10,2,1,220,6,5,4,4,9,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,3,8,3,1,1,3,1,4,4,1,1,2,2,2,6,6,5,5,4,7,5,9,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,5,7,7,0,0,0,5,5,0,9,2,2,2,5,6,9,0,2,5,5,5,4,3,3,4,5,3,3,4,4,5,9,4,9,2,2,7,9,6,6,7,6,7,2,9,1,19,2,1,1,2,6,720,6,720,0,0,1,27,2,2,6,5,24,36,0,2,10,10,10,-0.548634108553044,0,6,11,8,17,33,40,34,0,0,0,8,1,3,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,9,9,18,25,34,10,26,30,0,0,2,21,14,10,0,0,0,0,40,0,21
"290",401,3,10,10,10,10,4,5,3,9,7,10,4,4,10,6,10,6,3,2,1,8,8,10,6,10,3,8,10,10,10,10,10,8,10,8,5,6,5,4,7,6,2,4,7,9,1,7,7,7,2,7,2,6,1,3,3,7,2,9,2,2,3,3,4,0,3,0,9,0,9,0,7,0,0,5,4,5,6,6,7,7,7,4,0,1,2,0,5,0,7,0,0,0,5,0,5,6,0,1,0,2,0,9,9,7,3,0,9,0,0,3,2,9,8,8,0,8,4,5,6,9,0,0,3,4,1,4,4,4,4,4,4,4,4,4,4,3,7,8,7,2,9,9,2,0,9,5,7,2,9,3,18,3,1,3,2,6,NA,6,NA,0,0,1,48,0,24,12,35,12,81,0,0,9,12,4,-0.534125283188367,0,21,18,20,20,180,120,120,31,14,12,7,7,14,14,14,1,3,2,2,0,8,14,14,14,9,9,9,9,9,4,30,34,17,36,12,28,5,11,3,28,9,22,6,1,0,5,16,0,27
"291",402,1,10,2,4,15,3,0,0,2,1,10,3,6,10,3,4,25,10,0,0,0,0,10,1,1,12,5,5,0,7,9,9,6,5,5,5,5,5,5,5,5,5,7,5,7,5,0,0,0,2,0,6,9,2,2,2,5,5,5,2,2,2,2,2,0,7,0,5,2,5,5,5,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,0,0,5,0,5,5,0,5,0,9,5,5,0,5,5,9,0,0,1,5,5,5,5,5,5,5,4,4,4,4,4,3,2,6,2,6,8,7,3,8,9,9,2,7,9,1,20,2,1,1,2,5,72,NA,72,0,NA,1,81,10,10,0,25,25,45,0,0,2,10,10,0.232514039543296,0,13,10,7,18,20,21,18,0,0,0,7,3,0,7,3,4,4,4,4,2,4,18,19,17,9,9,7,4,9,4,30,21,24,20,25,30,0,0,1,7,10,10,6,3,0,0,24,0,24
"292",403,1,10,8,5,50,10,0,0,1,1,10,7,5,10,2,4,50,20,0,0,0,0,10,0,0,24,2,10,10,0,9,8,0,7,5,5,7,8,6,4,0,4,5,8,9,9,2,2,4,5,7,3,8,2,9,5,5,8,8,1,2,6,8,9,5,5,5,5,2,5,2,7,1,8,2,8,0,8,8,5,5,4,4,0,8,1,0,2,0,8,0,0,6,0,0,0,0,6,6,0,5,0,3,9,0,6,0,2,0,0,4,4,8,5,9,0,4,6,8,8,9,0,2,0,6,4,1,4,2,2,2,2,4,2,2,2,9,4,7,7,9,8,8,6,9,9,7,7,2,9,1,20,3,3,1,2,5,NA,6,NA,0,0,1,72,0,36,30,40,64,72,0,4,0,48,36,-1.05012591011371,0,13,12,10,17,96,20,0,26,17,10,4,6,4,8,13,4,2,5,1,0,0,19,15,6,4,4,7,7,8,7,18,26,31,66,68,132,6,6,11,18,2,21,0,2,0,0,6,0,3
"293",404,1,10,6,9,NA,20,12,2,20,4,10,6,7,10,9,10,NA,20,10,2,20,5,10,6,8,108,8,10,10,8,10,10,4,5,8,1,9,0,0,8,0,0,0,8,9,9,3,1,0,4,5,6,10,1,3,3,5,8,10,1,1,5,9,5,0,7,0,9,0,8,0,9,0,5,0,8,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,5,0,0,3,0,3,0,1,0,2,9,1,8,0,3,0,1,3,5,8,0,9,0,0,0,5,5,9,0,0,2,5,4,4,4,4,4,4,4,4,4,4,4,3,3,9,0,5,0,9,0,3,6,5,6,3,9,1,18,4,1,1,2,6,4320,6,NA,0,0,1,90,0,0,0,25,40,90,0,0,10,45,20,-0.749178700552156,0,9,18,18,20,108,162,120,0,1,3,5,3,4,5,8,1,0,1,1,0,0,2,1,1,9,9,9,9,9,9,34,35,31,0,40,110,8,3,4,20,4,16,6,0,0,0,24,0,12
"294",405,1,10,7,6,15,5,7,4,14,8,10,9,9,10,8,8,15,5,5,2,5,3,10,6,5,75,10,10,10,10,9,9,8,6,7,3,5,3,2,7,2,1,1,8,7,8,7,9,8,1,9,0,9,2,1,1,8,6,9,1,1,1,2,1,0,8,1,8,0,9,1,9,0,6,0,8,3,0,2,2,3,0,3,0,0,0,0,2,0,6,0,0,1,0,0,0,0,0,2,0,0,0,7,8,0,0,0,0,0,0,0,0,5,0,9,3,1,5,9,2,9,0,2,1,7,2,6,5,5,6,4,2,3,3,4,3,3,8,8,2,6,8,8,1,1,8,2,8,1,9,1,20,3,1,1,2,3,72,2,20,1,1,1,81,6,1,5,72,12,81,0,2,1,14,2,-0.581278874374531,0,17,20,20,18,140,160,108,10,3,8,8,9,16,16,18,2,4,2,1,2,1,12,7,5,9,8,9,8,9,9,33,35,32,12,14,30,1,0,2,15,0,5,6,1,0,0,0,0,35
"295",406,1,10,9,8,25,6,10,0,15,2,8,8,8,10,9,9,20,10,10,2,15,5,10,4,7,180,4,10,10,8,9,6,6,8,9,7,8,1,1,8,1,0,1,9,9,9,5,2,4,5,8,5,4,3,9,6,3,10,8,5,1,6,8,9,5,8,1,7,6,2,2,7,2,3,2,7,8,6,5,3,9,2,2,2,8,7,0,8,0,6,0,1,2,3,3,2,6,5,2,0,3,3,0,0,0,2,1,0,0,1,2,3,0,9,9,2,4,0,5,8,9,1,3,4,7,6,3,4,3,4,4,4,3,3,3,5,9,5,6,5,9,8,9,5,9,9,3,8,1,9,1,20,3,3,5,2,6,NA,6,NA,0,0,1,36,6,36,0,15,80,72,5,3,24,56,54,-0.387405829933341,0,13,14,18,15,126,162,60,31,21,14,4,4,7,8,12,0,1,1,0,0,0,9,3,1,4,8,3,7,7,7,27,19,24,42,88,166,6,16,8,2,2,14,0,3,0,0,32,0,1
"296",407,1,9,2,3,40,10,10,1,10,1,10,3,3,10,3,4,40,15,10,1,10,1,10,4,7,120,5,10,7,5,7,7,3,5,8,7,8,7,7,7,7,8,8,8,8,8,5,0,0,5,2,8,5,5,5,5,3,7,4,3,3,4,7,6,1,6,5,5,5,5,5,7,2,5,5,5,3,3,3,3,3,2,2,4,2,3,2,3,2,1,0,0,3,0,0,1,1,0,5,0,1,1,7,9,7,9,0,5,5,2,4,5,3,5,9,0,0,5,2,6,5,0,0,0,0,1,4,4,4,5,4,4,4,4,5,4,5,5,4,4,4,7,7,7,7,9,7,6,3,5,1,21,4,1,1,1,2,12,2,12,1,1,1,45,0,0,25,6,42,20,0,0,0,0,6,-0.383451602981322,0,18,15,12,14,30,36,56,15,13,8,4,1,5,4,3,1,1,2,1,1,1,16,24,11,8,4,4,4,7,4,23,20,21,25,42,6,3,2,7,32,12,17,4,5,0,0,56,28,12
"297",408,4,5,1,1,10,0,1,0,0,0,3,1,0,3,0,0,4,2,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,2,2,6,3,4,9,4,10,9,2,4,2,9,8,6,7,0,1,3,2,2,7,1,7,2,2,2,4,0,0,0,0,0,1,0,0,0,5,0,0,2,1,0,3,0,3,1,0,1,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,7,2,2,5,7,8,2,2,1,1,3,2,2,3,3,2,2,1,2,3,3,1,7,6,7,6,9,9,5,0,0,0,0,7,2,2,7,25,5,1,3,1,3,2,1,18,1,1,1,42,6,8,45,28,80,18,4,4,2,27,16,0.0493507705758875,0,16,NA,NA,NA,NA,0,0,6,1,5,8,7,6,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,6,7,8,7,20,22,24,59,88,70,6,4,7,7,3,0,2,2,0,10,14,14,1
"298",409,4,10,10,10,100,10,5,1,10,2,10,5,4,10,1,3,101,10,2,0,2,0,10,3,2,36,4,10,10,4,8,8,4,5,7,0,8,4,4,8,3,0,0,6,8,8,2,0,0,8,0,5,7,4,4,3,1,4,9,1,1,2,9,5,1,5,5,7,2,4,0,7,3,3,3,6,0,7,8,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,4,9,9,0,0,1,0,0,3,4,4,4,4,5,4,4,4,4,3,8,0,8,5,5,7,1,9,8,7,7,2,8,4,18,4,1,1,1,3,36,5,72,0,0,1,63,0,0,9,4,36,81,0,0,2,0,0,-0.4641677504639,0,31,14,14,16,140,14,48,15,21,0,1,4,2,1,4,2,1,1,3,1,1,7,8,5,8,4,7,9,6,6,24,27,21,9,36,0,0,0,0,0,0,0,6,9,0,0,50,0,0
"299",410,1,10,4,9,8,4,6,2,7,5,8,4,5,6,4,10,26,12,13,3,30,8,5,3,10,4,4,9,9,6,7,9,5,4,7,6,6,7,3,6,2,0,3,6,9,8,6,0,2,0,7,0,5,1,2,3,5,7,9,1,1,4,2,3,0,5,1,8,0,7,3,7,0,4,0,5,1,2,1,2,2,2,2,3,1,1,0,1,0,4,1,2,5,2,0,2,1,0,9,1,3,0,3,7,3,3,0,7,0,2,3,0,7,2,6,0,2,1,4,5,9,1,1,0,2,1,5,7,5,6,4,3,4,4,5,4,2,7,0,5,7,9,9,2,3,8,8,5,4,9,7,18,3,1,3,2,2,60,1,24,1,1,1,30,0,4,3,20,35,81,1,1,0,4,3,-0.161221123615519,0,28,13,15,16,52,60,48,8,9,5,9,9,6,11,16,2,3,3,3,0,1,18,8,7,9,8,9,6,9,9,30,29,27,7,37,11,10,3,13,16,9,12,7,9,0,18,30,0,16
"300",411,1,10,10,10,10,7,7,3,3,5,10,10,10,10,7,10,11,6,7,2,15,5,10,6,10,36,10,10,10,10,10,10,7,5,0,0,6,5,0,9,0,0,0,9,9,9,5,5,5,2,8,0,9,1,2,3,6,6,7,1,1,5,6,7,0,9,0,9,0,7,0,9,0,7,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,3,6,5,5,0,0,1,3,5,4,4,4,4,4,4,4,4,4,4,8,0,9,0,3,7,7,2,6,7,8,7,2,9,1,18,3,1,3,2,5,168,5,NA,0,0,1,81,2,2,9,36,30,35,0,0,5,18,35,-0.602374772343246,0,1,20,20,20,200,140,120,1,0,1,7,9,10,12,17,9,3,0,0,0,0,17,0,0,9,9,9,9,9,9,36,34,34,13,30,71,0,0,0,0,0,0,1,0,0,0,15,16,20
"301",412,1,10,7,9,NA,NA,4,2,7,3,10,6,7,10,8,6,NA,NA,2,2,3,2,10,3,4,24,5,9,10,3,10,10,0,NA,6,5,7,3,3,7,2,0,3,5,7,9,3,0,1,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,7,3,5,3,8,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,3,7,7,4,0,0,0,4,5,4,4,4,4,4,4,4,4,4,4,5,5,3,4,0,7,7,0,7,8,6,NA,NA,9,1,23,1,1,5,1,3,43,6,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.896608251229098,0,19,14,13,20,98,104,60,0,0,0,2,2,3,3,2,3,2,2,4,2,0,13,7,9,5,4,6,6,8,4,21,25,24,NA,NA,NA,0,0,0,0,0,0,4,6,0,NA,NA,NA,NA
"302",413,2,8,10,10,17.5,2,50,6,50,3,7,10,10,10,10,10,50,1,50,6,50,2,8,9,6,94,10,10,10,10,10,10,2,5,9,0,9,0,0,9,0,0,0,5,9,9,9,9,9,0,9,0,7,2,2,8,7,9,7,1,1,9,3,4,0,9,0,9,0,7,0,0,0,0,0,6,0,4,3,0,0,0,3,0,3,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,6,1,0,2,0,0,2,9,0,0,9,9,6,9,0,0,3,3,0,1,2,2,2,2,1,2,2,2,2,0,9,0,4,5,5,9,0,3,7,4,9,0,0,2,19,3,3,1,1,6,NA,6,NA,0,0,1,63,0,0,72,63,54,63,0,0,27,9,0,-0.264619282639145,0,31,20,20,20,200,200,180,7,10,7,9,9,18,18,18,0,0,0,4,0,0,0,0,4,9,9,9,9,9,9,36,25,24,72,54,18,0,0,10,0,7,4,9,9,0,0,0,0,6
"303",414,1,10,7,4,10,6,3,1,3,1,10,8,4,10,9,10,20,10,2,1,2,2,10,6,5,40,7,10,10,2,10,7,7,6,6,4,6,3,2,7,2,2,3,6,8,6,4,2,0,5,6,6,9,3,3,3,7,5,9,3,4,5,8,7,3,6,2,9,4,5,0,6,0,5,1,6,2,2,2,3,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,3,3,0,0,5,0,0,0,0,2,3,1,1,9,1,1,3,7,7,8,0,2,4,4,4,3,3,3,3,3,3,3,3,3,3,9,7,8,4,3,4,5,3,3,7,4,8,1,9,1,19,4,3,4,2,6,NA,6,NA,0,0,1,81,3,3,9,49,35,72,0,8,20,32,28,0.117196040546202,0,12,17,12,17,119,108,102,9,4,2,4,3,6,4,9,3,3,2,3,1,3,13,8,10,6,7,5,9,9,8,28,25,28,15,43,92,1,0,6,8,0,7,0,1,0,0,8,2,12
"304",415,2,10,10,6,3,0,10,6,5,0,8,9,7,9,10,10,5,3,15,10,3,1,10,10,10,14,10,10,10,2,8,10,0,10,9,3,9,0,7,9,1,0,0,5,9,9,9,9,9,0,0,0,9,1,5,1,8,10,9,5,5,6,9,9,0,3,0,9,5,9,0,9,0,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,9,9,0,2,1,2,0,2,4,2,2,1,1,4,2,3,1,5,9,0,9,5,5,9,2,5,9,0,5,4,7,2,19,4,1,1,1,4,48,5,NA,0,0,1,81,0,0,0,56,90,81,0,10,6,18,0,0.988807340848738,0,31,20,12,18,200,120,180,1,2,0,9,9,18,18,9,0,0,0,4,0,0,3,8,4,9,9,4,9,9,9,30,31,27,0,100,36,0,2,0,0,0,0,4,9,0,0,6,0,0
"305",416,1,10,7,3,15,7,1,0,1,1,10,5,2,10,8,8,100,25,6,0,3,0,10,8,6,3,2,8,5,1,10,10,1,4,6,8,8,3,5,5,0,1,5,5,8,5,3,0,0,5,3,6,8,2,7,5,3,8,9,2,2,6,6,8,3,6,5,7,1,0,1,5,0,4,1,3,1,2,1,1,0,0,0,1,0,0,1,0,0,4,0,0,6,3,3,3,3,3,6,3,5,0,4,8,2,3,0,3,1,2,5,0,7,2,9,3,2,5,7,7,8,0,1,4,5,4,4,4,4,4,5,5,4,4,4,4,8,3,8,9,7,8,2,0,3,8,2,7,2,9,1,21,4,1,1,1,4,22,6,NA,0,0,1,72,6,14,25,21,56,72,0,2,24,30,32,-1.06039155104011,0,14,10,6,20,70,48,160,5,1,5,4,3,3,4,6,3,1,4,4,1,4,15,10,14,6,4,8,8,9,8,23,21,24,45,58,92,9,12,14,17,6,14,1,1,0,0,16,2,6
